Order ID,Customer ID,order_date,Store ID,Full Name,Product ID,Product Name,Price,Quantity,Raw Total,Discount Amount,Order Total
1544,5,2018-04-17,1,Charolette Rice,107,Sun Bicycles Cruz 7 - 2017,416.989990234375,2,833.97998046875,166.795998579204,667.183981889546
1544,5,2018-04-17,1,Charolette Rice,194,Trek XM700+ - 2018,3499.98999023438,2,6999.97998046875,699.998008477658,6299.98197199109
1059,6,2017-08-14,2,Lyndsey Bean,7,Trek Slash 8 27.5 - 2016,3999.98999023438,1,3999.98999023438,399.999004983887,3599.99098525049
1059,6,2017-08-14,2,Lyndsey Bean,13,Electra Cruiser 1 (24-Inch) - 2016,269.989990234375,1,269.989990234375,18.8992993968695,251.090690837505
1059,6,2017-08-14,2,Lyndsey Bean,46,Haro SR 1.3 - 2017,1409.98999023438,2,2819.97998046875,140.999001124486,2678.98097934426
1592,6,2018-04-27,2,Lyndsey Bean,211,Surly Straggler 650b - 2018,1549,2,3098,154.90000230819,2943.09999769181
1592,6,2018-04-27,2,Lyndsey Bean,159,Trek Emonda ALR 6 - 2018,2299.98999023438,1,2299.98999023438,160.999300001857,2138.99069023252
1592,6,2018-04-27,2,Lyndsey Bean,40,Trek Fuel EX 9.8 29 - 2017,4999.990234375,2,9999.98046875,699.998635792726,9299.98183295727
1592,6,2018-04-27,2,Lyndsey Bean,9,Trek Conduit+ - 2016,2999.98999023438,1,2999.98999023438,599.998006987542,2399.99198324683
1592,6,2018-04-27,2,Lyndsey Bean,271,Trek Precaliber 16 Girl's - 2018,209.990005493164,2,419.980010986328,20.9990008622259,398.981010124102
1611,6,2018-09-06,2,Lyndsey Bean,191,Electra Loft Go! 8i - 2018,2799.98999023438,1,2799.98999023438,195.999300150868,2603.99069008351
1611,6,2018-09-06,2,Lyndsey Bean,171,Trek Domane SL 6 - 2018,3199.98999023438,2,6399.97998046875,639.998007583588,5759.98197288516
1611,6,2018-09-06,2,Lyndsey Bean,236,Electra Morningstar 3i Ladies' - 2018,749.989990234375,1,749.989990234375,149.998000282019,599.991989952356
104,7,2016-03-03,2,Latasha Hays,19,Pure Cycles William 3-Speed - 2016,449,2,898,89.8000013381243,808.199998661876
104,7,2016-03-03,2,Latasha Hays,26,Electra Townie Original 7D EQ - 2016,599.989990234375,1,599.989990234375,29.9994999587461,569.990490275629
1532,7,2018-04-13,2,Latasha Hays,209,Trek Crockett 7 Disc - 2018,2999.98999023438,2,5999.97998046875,419.998600420946,5579.9813800478
1604,7,2018-06-17,2,Latasha Hays,271,Trek Precaliber 16 Girl's - 2018,209.990005493164,1,209.990005493164,20.9990008622259,188.991004630938
512,8,2016-10-19,2,Jacquline Duncan,21,Electra Cruiser 1 (24-Inch) - 2016,269.989990234375,1,269.989990234375,18.8992993968695,251.090690837505
1010,8,2017-07-18,2,Jacquline Duncan,109,Sun Bicycles Cruz 7 - Women's - 2017,416.989990234375,2,833.97998046875,83.397999289602,750.581981179148
1523,8,2018-04-12,2,Jacquline Duncan,311,Electra Townie Commute 8D - 2018,749.989990234375,2,1499.97998046875,299.996000564039,1199.98397990471
76,9,2016-02-16,2,Genoveva Baldwin,12,Electra Townie Original 21D - 2016,549.989990234375,1,549.989990234375,27.4994999214932,522.490490312882
76,9,2016-02-16,2,Genoveva Baldwin,11,Surly Straggler 650b - 2016,1680.98999023438,2,3361.97998046875,336.198003056616,3025.78197741213
76,9,2016-02-16,2,Genoveva Baldwin,5,Heller Shagamaw Frame - 2016,1320.98999023438,1,1320.98999023438,92.4692997100919,1228.52069052428
1459,9,2018-03-21,2,Genoveva Baldwin,258,Electra Amsterdam Royal 8i - 2017/2018,1259.90002441406,1,1259.90002441406,125.990004318804,1133.91002009526
1593,9,2018-04-27,2,Genoveva Baldwin,97,Electra Savannah 3i (20-inch) - Girl's - 2017,349.989990234375,2,699.97998046875,139.995998179853,559.983982288897
1593,9,2018-04-27,2,Genoveva Baldwin,34,Trek Session DH 27.5 Carbon Frameset - 2017,469.989990234375,1,469.989990234375,32.8992994564742,437.090690777901
1593,9,2018-04-27,2,Genoveva Baldwin,190,Trek Dual Sport+ - 2018,2799.98999023438,2,5599.97998046875,559.998006391495,5039.98197407725
1593,9,2018-04-27,2,Genoveva Baldwin,107,Sun Bicycles Cruz 7 - 2017,416.989990234375,1,416.989990234375,20.8494998224005,396.140490411975
1593,9,2018-04-27,2,Genoveva Baldwin,169,Trek Emonda SLR 8 - 2018,6499.990234375,2,12999.98046875,909.998636686796,12089.9818320632
825,10,2017-04-07,2,Pamelia Newman,19,Pure Cycles William 3-Speed - 2016,449,1,449,44.9000006690621,404.099999330938
825,10,2017-04-07,2,Pamelia Newman,30,Surly Ice Cream Truck Frameset - 2017,999.989990234375,2,1999.97998046875,399.996002054155,1599.9839784146
1541,10,2018-04-16,2,Pamelia Newman,155,Trek Domane SLR 9 Disc - 2018,11999.990234375,2,23999.98046875,2399.99808263776,21599.9823861122
1541,10,2018-04-16,2,Pamelia Newman,248,Electra Townie Original 7D EQ Ladies' - 2017/2018,599.989990234375,2,1199.97998046875,83.9985989904344,1115.98138147832
1541,10,2018-04-16,2,Pamelia Newman,142,Trek Fuel EX 8 29 XT - 2018,3199.98999023438,2,6399.97998046875,639.998007583588,5759.98197288516
1541,10,2018-04-16,2,Pamelia Newman,17,Pure Cycles Vine 8-Speed - 2016,429,1,429,42.9000006392598,386.09999936074
1541,10,2018-04-16,2,Pamelia Newman,86,Trek Girl's Kickster - 2017,149.990005493164,2,299.980010986328,14.9990007728189,284.981010213509
1609,10,2018-08-23,2,Pamelia Newman,96,Electra Moto 3i (20-inch) - Boy's - 2017,349.989990234375,1,349.989990234375,69.9979990899265,279.991991144449
1609,10,2018-08-23,2,Pamelia Newman,238,Electra Townie Balloon 8D EQ - 2016/2017/2018,749.989990234375,2,1499.97998046875,299.996000564039,1199.98397990471
1609,10,2018-08-23,2,Pamelia Newman,228,Electra Cruiser 7D Tall - 2016/2018,319.989990234375,2,639.97998046875,63.9979990005195,575.981981468231
1609,10,2018-08-23,2,Pamelia Newman,105,Sun Bicycles Streamway 7 - 2017,533.989990234375,1,533.989990234375,106.797999638289,427.191990596086
1074,11,2017-08-19,2,Deshawn Mendoza,59,Trek Domane S 5 Disc - 2017,2599.98999023438,1,2599.98999023438,259.999002897724,2339.99098733665
1074,11,2017-08-19,2,Deshawn Mendoza,87,Trek Precaliber 12 Boys - 2017,189.990005493164,1,189.990005493164,13.2993004411429,176.690705052021
1074,11,2017-08-19,2,Deshawn Mendoza,89,Trek Precaliber 16 Boys - 2017,209.990005493164,2,419.980010986328,41.9980017244518,377.982009261876
1387,11,2018-02-09,2,Deshawn Mendoza,106,Sun Bicycles Cruz 3 - 2017,449.989990234375,1,449.989990234375,44.9989996939748,404.9909905404
1588,11,2018-04-26,2,Deshawn Mendoza,93,Haro Shredder 20 Girls - 2017,209.990005493164,2,419.980010986328,29.3986008942068,390.581410092121
108,12,2016-03-06,2,Robby Sykes,11,Surly Straggler 650b - 2016,1680.98999023438,1,1680.98999023438,168.099001528308,1512.89098870607
108,12,2016-03-06,2,Robby Sykes,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.989990234375,2,539.97998046875,37.7985987937391,502.181381675011
108,12,2016-03-06,2,Robby Sykes,16,Electra Townie Original 7D EQ - 2016,599.989990234375,2,1199.97998046875,59.9989999174923,1139.98098055126
715,12,2017-02-15,2,Robby Sykes,61,Trek Powerfly 8 FS Plus - 2017,4999.990234375,2,9999.98046875,999.998061776132,8999.98240697387
715,12,2017-02-15,2,Robby Sykes,50,Trek Silque SLR 7 Women's - 2017,5999.990234375,1,5999.990234375,1199.99806475636,4799.99216961864
1576,12,2018-04-23,2,Robby Sykes,69,Sun Bicycles Cruz 7 - 2017,416.989990234375,1,416.989990234375,20.8494998224005,396.140490411975
1576,12,2018-04-23,2,Robby Sykes,293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,319.989990234375,1,319.989990234375,15.9994997501299,303.990490484245
1576,12,2018-04-23,2,Robby Sykes,202,Trek Powerfly 5 Women's - 2018,3499.98999023438,2,6999.97998046875,349.999004238829,6649.98097622992
239,13,2016-05-27,3,Lashawn Ortiz,16,Electra Townie Original 7D EQ - 2016,599.989990234375,2,1199.97998046875,119.997999834985,1079.98198063377
239,13,2016-05-27,3,Lashawn Ortiz,21,Electra Cruiser 1 (24-Inch) - 2016,269.989990234375,2,539.97998046875,26.9989994257539,512.980981042996
239,13,2016-05-27,3,Lashawn Ortiz,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,449,1,449,31.4300001338124,417.569999866188
239,13,2016-05-27,3,Lashawn Ortiz,4,Trek Fuel EX 8 29 - 2016,2899.98999023438,2,5799.97998046875,405.998600361341,5393.98138010741
852,13,2017-04-21,3,Lashawn Ortiz,46,Haro SR 1.3 - 2017,1409.98999023438,2,2819.97998046875,197.398599473232,2622.58138099552
1527,13,2018-04-12,3,Lashawn Ortiz,33,Surly Wednesday Frameset - 2017,469.989990234375,1,469.989990234375,46.9989997237772,422.990990510598
1527,13,2018-04-12,3,Lashawn Ortiz,103,Sun Bicycles Streamway 3 - 2017,551.989990234375,1,551.989990234375,27.5994999229833,524.390490311392
1527,13,2018-04-12,3,Lashawn Ortiz,57,Trek Emonda S 5 - 2017,1999.98999023438,2,3999.97998046875,199.999002003655,3799.9809784651
357,14,2016-08-05,3,Garry Espinoza,17,Pure Cycles Vine 8-Speed - 2016,429,2,858,42.9000006392598,815.09999936074
357,14,2016-08-05,3,Garry Espinoza,21,Electra Cruiser 1 (24-Inch) - 2016,269.989990234375,2,539.97998046875,37.7985987937391,502.181381675011
357,14,2016-08-05,3,Garry Espinoza,24,Electra Townie Original 21D - 2016,549.989990234375,1,549.989990234375,38.499299480316,511.490690754059
357,14,2016-08-05,3,Garry Espinoza,9,Trek Conduit+ - 2016,2999.98999023438,1,2999.98999023438,149.999501746885,2849.99048848749
419,14,2016-09-04,3,Garry Espinoza,9,Trek Conduit+ - 2016,2999.98999023438,1,2999.98999023438,149.999501746885,2849.99048848749
1572,14,2018-04-22,3,Garry Espinoza,216,Electra Super Moto 8i - 2018,899.989990234375,2,1799.97998046875,89.9990003645271,1709.98098010422
1572,14,2018-04-22,3,Garry Espinoza,198,Electra Townie Commute Go! - 2018,2999.98999023438,1,2999.98999023438,599.998006987542,2399.99198324683
1572,14,2018-04-22,3,Garry Espinoza,115,Trek Fuel EX 8 29 - 2018,3199.98999023438,1,3199.98999023438,159.999501895897,3039.99048833848
1572,14,2018-04-22,3,Garry Espinoza,304,Electra Townie Original 21D EQ - 2017/2018,679.989990234375,2,1359.97998046875,271.996000146806,1087.98398032194
1401,15,2018-02-18,2,Linnie Branch,112,Trek 820 - 2018,379.989990234375,1,379.989990234375,26.5992994296521,353.390690804723
1401,15,2018-02-18,2,Linnie Branch,230,Electra Cruiser Lux 1 Ladies' - 2018,429.989990234375,1,429.989990234375,21.4994998320863,408.490490402289
1401,15,2018-02-18,2,Linnie Branch,254,Electra Townie Balloon 3i EQ - 2017/2018,749.989990234375,2,1499.97998046875,299.996000564039,1199.98397990471
1483,15,2018-04-02,2,Linnie Branch,280,Trek Superfly 24 - 2017/2018,489.989990234375,1,489.989990234375,24.4994998767897,465.490490357585
1483,15,2018-04-02,2,Linnie Branch,226,Electra Townie Original 21D EQ - 2017/2018,679.989990234375,2,1359.97998046875,95.1985990381181,1264.78138143063
1610,15,2018-08-25,2,Linnie Branch,36,Surly Troll Frameset - 2017,832.989990234375,1,832.989990234375,58.3092995646566,774.680690669718
1610,15,2018-08-25,2,Linnie Branch,173,Trek Domane ALR Frameset - 2018,3199.98999023438,2,6399.97998046875,1279.99601516718,5119.98396530157
352,16,2016-08-03,2,Emmitt Sanchez,11,Surly Straggler 650b - 2016,1680.98999023438,1,1680.98999023438,336.198003056616,1344.79198717776
352,16,2016-08-03,2,Emmitt Sanchez,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.989990234375,1,269.989990234375,53.9979988515079,215.991991382867
1020,16,2017-07-23,2,Emmitt Sanchez,20,Electra Townie Original 7D EQ - Women's - 2016,599.989990234375,2,1199.97998046875,59.9989999174923,1139.98098055126
1020,16,2017-07-23,2,Emmitt Sanchez,69,Sun Bicycles Cruz 7 - 2017,416.989990234375,2,833.97998046875,41.698999644801,792.280980823949
1020,16,2017-07-23,2,Emmitt Sanchez,15,Electra Moto 1 - 2016,529.989990234375,1,529.989990234375,37.0992994743556,492.890690760019
1020,16,2017-07-23,2,Emmitt Sanchez,57,Trek Emonda S 5 - 2017,1999.98999023438,2,3999.97998046875,399.99800400731,3599.98197646144
1020,16,2017-07-23,2,Emmitt Sanchez,40,Trek Fuel EX 9.8 29 - 2017,4999.990234375,2,9999.98046875,499.999030888066,9499.98143786193
1510,16,2018-04-09,2,Emmitt Sanchez,142,Trek Fuel EX 8 29 XT - 2018,3199.98999023438,2,6399.97998046875,319.999003791794,6079.98097667696
1510,16,2018-04-09,2,Emmitt Sanchez,68,Sun Bicycles Cruz 3 - 2017,449.989990234375,1,449.989990234375,44.9989996939748,404.9909905404
1510,16,2018-04-09,2,Emmitt Sanchez,251,Electra Townie Commute Go! - 2018,2999.98999023438,2,5999.97998046875,599.998006987542,5399.98197348121
1510,16,2018-04-09,2,Emmitt Sanchez,220,Electra Cruiser 1 Ladies' - 2018,269.989990234375,2,539.97998046875,53.9979988515079,485.981981617242
1510,16,2018-04-09,2,Emmitt Sanchez,137,Heller Shagamaw GX1 - 2018,2599,1,2599,129.950001936406,2469.04999806359
246,17,2016-05-30,2,Caren Stephens,17,Pure Cycles Vine 8-Speed - 2016,429,2,858,171.600002557039,686.399997442961
301,17,2016-07-06,2,Caren Stephens,6,Surly Ice Cream Truck Frameset - 2016,469.989990234375,1,469.989990234375,23.4994998618886,446.490490372486
301,17,2016-07-06,2,Caren Stephens,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.989990234375,1,269.989990234375,26.9989994257539,242.990990808621
1549,17,2018-04-17,2,Caren Stephens,158,Trek CrossRip 1 - 2018,959.989990234375,1,959.989990234375,191.998000907868,767.991989326507
1549,17,2018-04-17,2,Caren Stephens,119,Trek Kids' Neko - 2018,469.989990234375,1,469.989990234375,23.4994998618886,446.490490372486
1549,17,2018-04-17,2,Caren Stephens,249,Electra White Water 3i - 2018,749.989990234375,2,1499.97998046875,74.9990001410097,1424.98098032774
1549,17,2018-04-17,2,Caren Stephens,242,Electra Townie Commute 8D Ladies' - 2018,699.989990234375,2,1399.97998046875,139.998000133008,1259.98198033574
606,18,2016-12-11,2,Georgetta Hardin,6,Surly Ice Cream Truck Frameset - 2016,469.989990234375,2,939.97998046875,187.995998895109,751.983981573641
606,18,2016-12-11,2,Georgetta Hardin,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,449,2,898,44.9000006690621,853.099999330938
1407,18,2018-02-26,2,Georgetta Hardin,266,Trek Superfly 20 - 2018,399.989990234375,1,399.989990234375,39.998999619469,359.990990614906
1407,18,2018-02-26,2,Georgetta Hardin,35,Sun Bicycles Spider 3i - 2017,832.989990234375,1,832.989990234375,166.598000529379,666.391989704996
1407,18,2018-02-26,2,Georgetta Hardin,300,Electra Townie Balloon 3i EQ Ladies' - 2018,799.989990234375,1,799.989990234375,39.9995001077577,759.990490126617
1407,18,2018-02-26,2,Georgetta Hardin,36,Surly Troll Frameset - 2017,832.989990234375,2,1665.97998046875,166.598000529379,1499.38197993937
1534,18,2018-04-14,2,Georgetta Hardin,194,Trek XM700+ - 2018,3499.98999023438,1,3499.98999023438,349.999004238829,3149.99098599555
1534,18,2018-04-14,2,Georgetta Hardin,117,Trek Ticket S Frame - 2018,1469.98999023438,1,1469.98999023438,73.4995006069466,1396.49048962743
1534,18,2018-04-14,2,Georgetta Hardin,269,Trek Precaliber 12 Boy's - 2018,199.990005493164,2,399.980010986328,79.9960033892989,319.984007597029
1534,18,2018-04-14,2,Georgetta Hardin,172,Trek Domane ALR Disc Frameset - 2018,3199.98999023438,2,6399.97998046875,1279.99601516718,5119.98396530157
1211,19,2017-10-27,2,Lizzette Stein,15,Electra Moto 1 - 2016,529.989990234375,2,1059.97998046875,211.995999252737,847.983981216013
1211,19,2017-10-27,2,Lizzette Stein,59,Trek Domane S 5 Disc - 2017,2599.98999023438,1,2599.98999023438,129.999501448862,2469.99048878551
1211,19,2017-10-27,2,Lizzette Stein,92,Haro Shredder 20 - 2017,209.990005493164,1,209.990005493164,41.9980017244518,167.992003768712
1211,19,2017-10-27,2,Lizzette Stein,93,Haro Shredder 20 Girls - 2017,209.990005493164,1,209.990005493164,20.9990008622259,188.991004630938
1211,19,2017-10-27,2,Lizzette Stein,108,Sun Bicycles Cruz 3 - Women's - 2017,449.989990234375,2,899.97998046875,179.995998775899,719.983981692851
1234,19,2017-11-07,2,Lizzette Stein,56,Trek Domane SLR 6 Disc - 2017,5499.990234375,2,10999.98046875,769.99863609075,10229.9818326593
1234,19,2017-11-07,2,Lizzette Stein,71,Sun Bicycles Atlas X-Type - 2017,416.989990234375,2,833.97998046875,58.3785988813579,775.601381587392
1535,19,2018-04-14,2,Lizzette Stein,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.989990234375,2,1199.97998046875,59.9989999174923,1139.98098055126
1535,19,2018-04-14,2,Lizzette Stein,92,Haro Shredder 20 - 2017,209.990005493164,1,209.990005493164,10.4995004311129,199.490505062051
547,20,2016-11-09,3,Aleta Shepard,11,Surly Straggler 650b - 2016,1680.98999023438,2,3361.97998046875,168.099001528308,3193.88097894044
547,20,2016-11-09,3,Aleta Shepard,9,Trek Conduit+ - 2016,2999.98999023438,1,2999.98999023438,599.998006987542,2399.99198324683
547,20,2016-11-09,3,Aleta Shepard,5,Heller Shagamaw Frame - 2016,1320.98999023438,1,1320.98999023438,132.099000991866,1188.89098924251
735,20,2017-02-27,3,Aleta Shepard,71,Sun Bicycles Atlas X-Type - 2017,416.989990234375,2,833.97998046875,83.397999289602,750.581981179148
735,20,2017-02-27,3,Aleta Shepard,10,Surly Straggler - 2016,1549,2,3098,216.860000923276,2881.13999907672
1528,20,2018-04-12,3,Aleta Shepard,229,Electra Cruiser Lux 1 - 2016/2018,429.989990234375,2,859.97998046875,171.99599865669,687.98398181206
1177,21,2017-10-12,3,Tobie Little,62,Trek Boone 7 - 2017,3499.98999023438,2,6999.97998046875,489.998600718969,6509.98137974978
1177,21,2017-10-12,3,Tobie Little,74,Electra Cruiser Lux 1 - 2017,439.989990234375,1,439.989990234375,43.9989996790737,395.990990555301
1409,21,2018-02-26,3,Tobie Little,301,Electra Townie Balloon 7i EQ - 2018,899.989990234375,2,1799.97998046875,125.998599169248,1673.9813812995
1409,21,2018-02-26,3,Tobie Little,170,Trek CrossRip 2 - 2018,1299.98999023438,1,1299.98999023438,90.9992997038335,1208.99069053054
1409,21,2018-02-26,3,Tobie Little,171,Trek Domane SL 6 - 2018,3199.98999023438,2,6399.97998046875,319.999003791794,6079.98097667696
1409,21,2018-02-26,3,Tobie Little,265,Strider Strider 20 Sport - 2018,289.989990234375,1,289.989990234375,14.4994997277781,275.490490506597
1409,21,2018-02-26,3,Tobie Little,222,Electra Cruiser 1 Tall - 2016/2018,269.989990234375,1,269.989990234375,26.9989994257539,242.990990808621
1596,21,2018-04-28,3,Tobie Little,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.989990234375,1,349.989990234375,17.4994997724816,332.490490461893
1596,21,2018-04-28,3,Tobie Little,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,449,1,449,44.9000006690621,404.099999330938
183,22,2016-04-19,2,Adelle Larsen,11,Surly Straggler 650b - 2016,1680.98999023438,2,3361.97998046875,672.396006113231,2689.58397435552
183,22,2016-04-19,2,Adelle Larsen,12,Electra Townie Original 21D - 2016,549.989990234375,2,1099.97998046875,54.9989998429865,1044.98098062576
183,22,2016-04-19,2,Adelle Larsen,19,Pure Cycles William 3-Speed - 2016,449,1,449,31.4300001338124,417.569999866188
183,22,2016-04-19,2,Adelle Larsen,17,Pure Cycles Vine 8-Speed - 2016,429,1,429,30.030000127852,398.969999872148
1505,22,2018-04-08,2,Adelle Larsen,223,Electra Cruiser Lux 3i - 2018,529.989990234375,2,1059.97998046875,52.9989998131841,1006.98098065557
1505,22,2018-04-08,2,Adelle Larsen,24,Electra Townie Original 21D - 2016,549.989990234375,2,1099.97998046875,76.9985989606321,1022.98138150812
